_id,START_TIME,START_LAT,START_LNG,END_TIME,END_LAT,END_LNG,USER_ID,NAME,ADDRESS,TYPE
9e6e494c-9668-47a1-925e-40b8ac10b41a,2025-04-08T08:02:00,40.76907602957406,-73.95005230744857,2025-04-08 09:42:00,40.77006510039239,-73.949428751275,user_7535,M045-HANDBALL-2,Manhattan,Athletic Facility
52896acc-01c8-417d-9bf5-7e5acb498703,2025-04-08T06:43:00,40.76887357574937,-73.95020023957409,2025-04-08 07:19:00,40.76827193550198,-73.94926709129436,user_2461,M045-HANDBALL-3,Manhattan,Athletic Facility
5e3e6c6c-2981-4312-8ee7-61eed8bdb1b3,2025-04-08T08:57:00,40.78347894980299,-73.94407017796657,2025-04-08 09:28:00,40.78394959536139,-73.94503734139468,user_1336,M192-HANDBALL-1,Manhattan,Athletic Facility
ebf7f627-c8b9-4b1d-8acf-7cd09e6c8eff,2025-04-08T10:36:00,40.78360995945064,-73.94408164838886,2025-04-08 11:38:00,40.78279788005858,-73.94440307817709,user_4411,M192-HANDBALL-2,Manhattan,Athletic Facility
1046c2dd-06c2-4f6f-a23a-0eb59bbf103b,2025-04-08T06:11:00,40.78367227757492,-73.94392927985312,2025-04-08 07:06:00,40.78400429334234,-73.9442538426443,user_3669,M192-HANDBALL-3,Manhattan,Athletic Facility
44395ab3-bfe8-4dd6-9450-5b22284f73ac,2025-04-08T08:01:00,40.78344521728168,-73.94398730218832,2025-04-08 09:50:00,40.7828621115458,-73.94354527821004,user_7365,M192-HANDBALL-4,Manhattan,Athletic Facility
ba1797ec-fd31-4005-8688-7eeccda07572,2025-04-08T07:37:00,40.78370735743203,-73.94401060041936,2025-04-08 09:03:00,40.78348560335319,-73.94419958470736,user_7592,M192-HANDBALL-5,Manhattan,Athletic Facility
45cec909-d83c-4836-a0cf-f6a7464284fd,2025-04-08T07:48:00,40.78723127949409,-73.94680482627591,2025-04-08 08:46:00,40.78815370728712,-73.94738146992455,user_5668,M215-HANDBALL-1,Manhattan,Athletic Facility
fcc1a019-ac49-4904-aaa7-eb54b2bec801,2025-04-08T09:59:00,40.78734278657024,-73.94672451290693,2025-04-08 11:50:00,40.78821521706352,-73.94641681303784,user_3525,M215-HANDBALL-2,Manhattan,Athletic Facility
c2b10bf9-c579-4226-b8c3-87b95dff9382,2025-04-08T06:19:00,40.79707048562047,-73.93527330191318,2025-04-08 08:19:00,40.796387708493285,-73.9352270626346,user_2975,M239-HANDBALL-1,Manhattan,Athletic Facility
4cb28937-df96-49fc-baee-ef7120c4fa7b,2025-04-08T07:36:00,40.79253066283624,-73.94909463192029,2025-04-08 09:36:00,40.79298713699206,-73.94821445234106,user_5891,M213-HANDBALL-1,Manhattan,Athletic Facility
33887f59-ccac-47d6-91ca-a9fd5f002871,2025-04-08T07:36:00,40.78363710030217,-73.9438477462081,2025-04-08 09:28:00,40.78412654945955,-73.94310734614896,user_9042,M192-HANDBALL-6,Manhattan,Athletic Facility
8ba6d739-3ef0-4ef1-811f-62f862158ff0,2025-04-08T09:43:00,40.71614357765732,-73.98236730137442,2025-04-08 11:00:00,40.71624273754656,-73.98229417858771,user_8083,M065-HANDBALL-4,Manhattan,Athletic Facility
189515b6-1290-4445-b62e-41c77a697f97,2025-04-08T10:21:00,40.78969422117356,-73.9689855483662,2025-04-08 12:06:00,40.78893850419782,-73.96850344536742,user_6080,M244-HANDBALL-2,Manhattan,Athletic Facility
5916643e-79b4-4cac-80b6-48ff16938c2e,2025-04-08T09:48:00,40.713920377295885,-73.98195641211306,2025-04-08 11:27:00,40.71388283648218,-73.98249044079331,user_3151,M228-HANDBALL-1,Manhattan,Athletic Facility
c8f2a35e-a2fa-40ab-b717-cb166749bd74,2025-04-08T07:50:00,40.71380305233875,-73.98183521714242,2025-04-08 09:37:00,40.71340067850626,-73.98269115019716,user_6882,M228-HANDBALL-2,Manhattan,Athletic Facility
e1e60b55-109d-4138-8bff-9361655e560f,2025-04-08T06:32:00,40.71392929619328,-73.98185482232444,2025-04-08 07:27:00,40.713650149505405,-73.98138390287717,user_2574,M228-HANDBALL-3,Manhattan,Athletic Facility
5fea5c6e-fe27-4f74-9b9b-b5f7da466706,2025-04-08T08:03:00,40.7193472370376,-73.9842988609792,2025-04-08 08:57:00,40.71845141206676,-73.98432107155254,user_7020,M241-HANDBALL-1,Manhattan,Athletic Facility
7417a824-d35d-44c4-b31e-16328c56f344,2025-04-08T06:27:00,40.72354391681156,-73.98935071696205,2025-04-08 07:34:00,40.72387730638015,-73.9903125909483,user_9399,M124-HANDBALL-2,Manhattan,Athletic Facility
5751a727-a95c-450f-b846-8cc2fb17cafb,2025-04-08T07:53:00,40.847022084612505,-73.9406946584461,2025-04-08 09:20:00,40.84796863273338,-73.93988030068977,user_4274,M099-HANDBALL-1,Manhattan,Athletic Facility
0c1c59e9-fb6b-44bf-a31f-f744f5ee5b6e,2025-04-08T06:21:00,40.81463362543092,-73.95584173163894,2025-04-08 07:13:00,40.81410555710648,-73.95560498747284,user_9021,M190-HANDBALL-1,Manhattan,Athletic Facility
5b5d163b-d405-417d-a69c-c8e2961a053a,2025-04-08T10:49:00,40.81481608594021,-73.95600420311233,2025-04-08 12:46:00,40.81468440924135,-73.95651883800913,user_8298,M190-HANDBALL-2,Manhattan,Athletic Facility
d9c663c2-8742-406e-a98c-ab3ae4bcf764,2025-04-08T10:38:00,40.77704931739736,-73.98380659401613,2025-04-08 11:17:00,40.7760794528079,-73.98350902117791,user_7358,M233-HANDBALL-1,Manhattan,Athletic Facility
dc42eee1-4ef6-4da4-ab46-4e7c7db77e27,2025-04-08T09:49:00,40.77710716079385,-73.98394550237909,2025-04-08 10:42:00,40.777695941588526,-73.98491677196917,user_8805,M233-HANDBALL-2,Manhattan,Athletic Facility
7388a4c2-c8ec-4b99-b58a-4ec7a5168af2,2025-04-08T08:01:00,40.80114469415757,-73.96425640567253,2025-04-08 08:53:00,40.8013140878776,-73.96399108276303,user_5398,M200-HANDBALL-2,Manhattan,Athletic Facility
2f613a50-ff03-48c2-aada-a26eeadd5cac,2025-04-08T08:50:00,40.8011601721746,-73.96432694486079,2025-04-08 10:25:00,40.80095178877519,-73.96351762015955,user_7931,M200-HANDBALL-3,Manhattan,Athletic Facility
112ae0a1-7246-42c9-9faf-dc60b9b8a7e2,2025-04-08T09:31:00,40.83190063881764,-73.94197043397655,2025-04-08 10:16:00,40.83138681748413,-73.94132895553052,user_2478,M234-HANDBALL-1,Manhattan,Athletic Facility
3bbc72fe-ce70-476f-8ca6-c5d9a001e37e,2025-04-08T07:22:00,40.73102051146988,-74.00085686193887,2025-04-08 08:40:00,40.73195818132884,-74.00166227745811,user_7922,M125C-HANDBALL-1,Manhattan,Athletic Facility
f043e653-41d9-4cdf-93d8-4199a121504c,2025-04-08T10:24:00,40.818417148811285,-73.93479704261576,2025-04-08 10:59:00,40.81857930285674,-73.93457459083695,user_7033,M186-HANDBALL-1,Manhattan,Athletic Facility
5dbef87d-ac7a-4a45-a190-300923c5700d,2025-04-08T09:11:00,40.81850627552305,-73.93473187032757,2025-04-08 10:35:00,40.81888777835217,-73.93406116601359,user_4053,M186-HANDBALL-2,Manhattan,Athletic Facility
5eb2bd4c-7bd8-4f13-af09-e9904151e9cd,2025-04-08T10:42:00,40.73114189658987,-74.00094697560539,2025-04-08 11:47:00,40.73151870966774,-74.00181906037473,user_8112,M125C-HANDBALL-2,Manhattan,Athletic Facility
fc5e1d75-cdd9-41f8-af6e-2a6a39a1235f,2025-04-08T09:05:00,40.86232695156124,-73.92101952532246,2025-04-08 10:46:00,40.86163693544611,-73.92038458453273,user_7979,M199-HANDBALL-2,Manhattan,Athletic Facility
8ddfd5d9-1d57-4315-8c5e-c73fd6d8a2df,2025-04-08T10:18:00,40.7169722817263,-73.97701113001249,2025-04-08 11:21:00,40.717513875726304,-73.97778277064856,user_2522,M165-HANDBALL-2,Manhattan,Athletic Facility
5edf6372-2613-4f5b-b7d9-9cb6a256c336,2025-04-08T07:45:00,40.79477752685615,-73.9468908916474,2025-04-08 08:31:00,40.79427497136896,-73.9467009368331,user_1662,M183-HANDBALL-2,Manhattan,Athletic Facility
79564f96-ff8a-4465-b56d-547d4b893cdf,2025-04-08T06:05:00,40.71089806711612,-73.99319331658933,2025-04-08 06:55:00,40.710897905529286,-73.9929620595348,user_9410,M019-HANDBALL-1,Manhattan,Athletic Facility
3537d8ef-0bf9-45ca-93f3-e0e2a829a7b7,2025-04-08T08:09:00,40.71926747510576,-73.98048255097187,2025-04-08 09:53:00,40.71963936439328,-73.9813563307485,user_6599,M033-HANDBALL-2,Manhattan,Athletic Facility
085730ea-2bd3-42cd-97ad-5d1735f7f48d,2025-04-08T09:45:00,40.719155851615454,-73.98054170469432,2025-04-08 10:47:00,40.71883269580896,-73.98113642241408,user_8594,M033-HANDBALL-3,Manhattan,Athletic Facility
6cff4b9d-ebb7-48f0-935e-fc387994077f,2025-04-08T07:47:00,40.7120782720893,-73.98398306810213,2025-04-08 08:17:00,40.71301757550229,-73.98430838188168,user_4673,M064-HANDBALL-1,Manhattan,Athletic Facility
3cb8ea3c-1ed4-40a0-9d88-d85f04e9057c,2025-04-08T09:20:00,40.71040127005087,-73.99817460333948,2025-04-08 10:32:00,40.71092039038086,-73.99750281144352,user_3540,M194-HANDBALL-1,Manhattan,Athletic Facility
11875b03-f552-42bf-b50a-866f1944421b,2025-04-08T08:06:00,40.71141130469626,-73.98598822599905,2025-04-08 09:35:00,40.71053140936768,-73.98551236919303,user_9115,M171-HANDBALL-2,Manhattan,Athletic Facility
aa26a601-b479-4a16-b7ff-a13e8d102999,2025-04-08T06:00:00,40.71134342195804,-73.9859772522309,2025-04-08 08:00:00,40.71105445730867,-73.9861732350101,user_9638,M171-HANDBALL-3,Manhattan,Athletic Facility
667fda67-12f6-4532-ba0d-9144c03ceec7,2025-04-08T08:28:00,40.71604888703235,-73.98205726790853,2025-04-08 09:17:00,40.71535672390322,-73.98281566302938,user_9596,M065-HANDBALL-3,Manhattan,Athletic Facility
0269a9ab-fb13-4408-bfe5-22b50fc6739b,2025-04-08T08:48:00,40.75006999495841,-74.00059081333893,2025-04-08 09:23:00,40.75014270160997,-74.00022263657206,user_2375,M011-HANDBALL-1,Manhattan,Athletic Facility
a6ac4a58-a0da-42b9-9cdb-7fae3de30080,2025-04-08T08:06:00,40.75000796786745,-74.00063593074196,2025-04-08 08:55:00,40.74922275118021,-74.00054416114894,user_5762,M011-HANDBALL-2,Manhattan,Athletic Facility
6fe2a655-eb72-4fdc-b7ec-9ed9db27c5a5,2025-04-08T07:05:00,40.8111256726822,-73.95643047812878,2025-04-08 08:16:00,40.81110135844604,-73.95678729835693,user_8671,M205-HANDBALL-1,Manhattan,Athletic Facility
e2dd1b47-fa2b-4912-8110-1bd8370b5ac0,2025-04-08T07:27:00,40.81125247486848,-73.95643871044601,2025-04-08 09:13:00,40.81088595398656,-73.95550932566618,user_8165,M205-HANDBALL-2,Manhattan,Athletic Facility
13fd2fd6-0dcb-4db9-9231-23afa335151d,2025-04-08T09:35:00,40.81121995594805,-73.9563621172222,2025-04-08 10:11:00,40.81133665683258,-73.95693565354723,user_2297,M205-HANDBALL-3,Manhattan,Athletic Facility
a47145d8-b5a4-4825-a04e-8475e64b72fa,2025-04-08T10:32:00,40.82033763356944,-73.95289658144007,2025-04-08 12:22:00,40.8206269255288,-73.95380540834864,user_8825,M223-HANDBALL-1,Manhattan,Athletic Facility
af775c4a-e9de-4549-8586-93558e0f28d5,2025-04-08T09:06:00,40.82029472488957,-73.95279741649446,2025-04-08 10:54:00,40.81998936036732,-73.95345052119706,user_5921,M223-HANDBALL-2,Manhattan,Athletic Facility
3d2bce59-4264-44a1-aa74-8d30347cefb6,2025-04-08T06:05:00,40.820145815425526,-73.95279574053289,2025-04-08 07:59:00,40.82092940732836,-73.95366929675758,user_3434,M223-HANDBALL-3,Manhattan,Athletic Facility
5a8b9427-79cc-4aac-ab6d-38bc04773cf2,2025-04-08T08:35:00,40.7265280918965,-73.98052795905812,2025-04-08 09:43:00,40.726994469560005,-73.98098017234337,user_3093,M088-HANDBALL-1,Manhattan,Athletic Facility
e2f94fe9-2dc6-488a-93e5-22b02bfbf085,2025-04-08T06:38:00,40.789126395505406,-73.93816652515568,2025-04-08 08:10:00,40.78816910117077,-73.93765142498329,user_5921,M258-HANDBALL-1,Manhattan,Athletic Facility
c630f45e-74ca-41ba-87bc-a098bd761619,2025-04-08T10:50:00,40.79464562668017,-73.94698603052711,2025-04-08 12:33:00,40.79440116455306,-73.94764992882084,user_5073,M183-HANDBALL-1,Manhattan,Athletic Facility
9cebb054-e589-427f-9eb4-2d74b9f2c010,2025-04-08T08:55:00,40.86221392487318,-73.92106313617046,2025-04-08 10:35:00,40.862662723188926,-73.92132328148371,user_9570,M199-HANDBALL-1,Manhattan,Athletic Facility
5e4eba48-9f59-4b0c-9b6a-23f2b646f0ae,2025-04-08T09:00:00,40.80114469415757,-73.96425640567253,2025-04-08 10:15:00,40.80064608663977,-73.96492639341902,user_8007,M200-HANDBALL-1,Manhattan,Athletic Facility
60010cb3-5987-441e-9115-682155bcd62c,2025-04-08T08:26:00,40.76530970105603,-73.95925679899166,2025-04-08 09:05:00,40.764388678141465,-73.95976950977267,user_5841,M079-HANDBALL-1,Manhattan,Athletic Facility
7a5c092f-5335-4f9b-9284-be65262aab40,2025-04-08T09:49:00,40.72358918726609,-73.98949833749666,2025-04-08 11:49:00,40.72400243922395,-73.98933436589313,user_1781,M124-HANDBALL-1,Manhattan,Athletic Facility
8fd4ede1-6c09-4b13-837a-a91083dde28d,2025-04-08T06:46:00,40.82303453017909,-73.9516431020423,2025-04-08 07:56:00,40.82315257976036,-73.95237636028818,user_2253,M041-HANDBALL-1,Manhattan,Athletic Facility
12bc9738-f69f-41f1-b22b-31cc31652854,2025-04-08T10:57:00,40.76897143695911,-73.95012709459395,2025-04-08 12:34:00,40.76905690511272,-73.9495449900027,user_1738,M045-HANDBALL-1,Manhattan,Athletic Facility
02a54140-b24a-4aa6-8662-ecb47783ada3,2025-04-08T07:36:00,40.71118274602079,-73.98611427108955,2025-04-08 08:34:00,40.71116293001243,-73.98584988186352,user_9411,M171-HANDBALL-1,Manhattan,Athletic Facility
3462f9fe-fcd1-4d91-a742-6ddb1166b69b,2025-04-08T10:10:00,40.716190983047696,-73.98251973009806,2025-04-08 11:03:00,40.71632438651563,-73.9827674679859,user_2763,M065-HANDBALL-1,Manhattan,Athletic Facility
c8ad7a6c-a015-4c4c-8df4-9ba7643771b3,2025-04-08T09:10:00,40.78958933168624,-73.96906571283125,2025-04-08 10:46:00,40.78967657277481,-73.96975020550848,user_9366,M244-HANDBALL-1,Manhattan,Athletic Facility
bc007c92-b29d-4528-9965-640b328c5f5e,2025-04-08T07:17:00,40.796589151026765,-73.96751361676557,2025-04-08 07:55:00,40.79623651277815,-73.96675436288389,user_7961,M220-HANDBALL-1,Manhattan,Athletic Facility
bff7cab1-895e-431c-8325-cb97bfdc9d37,2025-04-08T08:17:00,40.76340715450116,-73.98993270363844,2025-04-08 09:51:00,40.76334394394339,-73.99077125842301,user_7766,M221-HANDBALL-1,Manhattan,Athletic Facility
c03e2bd0-8744-452f-9ce9-c56ec364aef8,2025-04-08T09:09:00,40.76313243326791,-73.99252416628413,2025-04-08 09:59:00,40.76386775694782,-73.99350971829438,user_2548,M277-HANDBALL-1,Manhattan,Athletic Facility
e0f63251-d7be-43e4-a295-cdc3ba29eb76,2025-04-08T06:10:00,40.729617014287314,-73.98317289303122,2025-04-08 07:33:00,40.72981437417579,-73.98232061911865,user_8612,M321-FOOTBALL-1,Manhattan,Athletic Facility
ed389cd1-a8d5-4e0d-9a14-7a0e4c3eaefb,2025-04-08T09:17:00,40.74209749215897,-73.97867233120925,2025-04-08 10:56:00,40.74281861388075,-73.97825884871234,user_5151,M265-FOOTBALL-1,Manhattan,Athletic Facility
c7399eda-62c1-4499-989b-79272812843c,2025-04-08T09:19:00,40.74552512251667,-73.97409936029398,2025-04-08 10:57:00,40.74484580933486,-73.9739118992473,user_6823,M076-FOOTBALL-1,Manhattan,Athletic Facility
7ee311da-6d89-420a-868c-57b33fb65cbc,2025-04-08T09:50:00,40.797194781847885,-73.93587305455185,2025-04-08 11:11:00,40.79725705670855,-73.9363055914606,user_5175,M239-FOOTBALL-1,Manhattan,Athletic Facility
251dd517-7071-4305-ad7f-7adf19f57962,2025-04-08T06:23:00,40.797278776190346,-73.94176036067697,2025-04-08 07:04:00,40.797177544589935,-73.94137335362217,user_2339,M111-FOOTBALL-1,Manhattan,Athletic Facility
8f41368d-f8a9-45cb-bbab-32478e9d16c8,2025-04-08T08:15:00,40.8091973368857,-73.93872081277307,2025-04-08 09:29:00,40.8098361739887,-73.93813633134343,user_9248,M204-BASEBALL-1,Manhattan,Athletic Facility
784dea4a-c4d7-4509-bd91-f68dc56c1993,2025-04-08T09:38:00,40.78670799822947,-73.94345874510726,2025-04-08 10:36:00,40.78679121013374,-73.94350672016027,user_1266,M271A-BASEBALL-1,Manhattan,Athletic Facility
1083889a-1ae4-44f3-bc0c-e1baae0a66ef,2025-04-08T10:12:00,40.8107840990247,-73.95506846741333,2025-04-08 11:09:00,40.81069225698429,-73.95581468257491,user_2866,M205-BASEBALL-1,Manhattan,Athletic Facility
c729c7f8-3c7b-4dbb-bafc-8690bbfd3a68,2025-04-08T09:06:00,40.71909645012827,-73.98404107295214,2025-04-08 11:00:00,40.71964828594295,-73.98475489722966,user_8583,M241-BASEBALL-1,Manhattan,Athletic Facility
89c3e27d-1621-4510-89c2-1703be71e528,2025-04-08T07:19:00,40.84694798133364,-73.94050935898603,2025-04-08 08:31:00,40.84695989679952,-73.94096745949086,user_3941,M099-BASEBALL-1,Manhattan,Athletic Facility
03c360ef-0a2c-486c-957b-d7f224487876,2025-04-08T06:25:00,40.82886774172465,-73.93610271869089,2025-04-08 07:37:00,40.82933505720753,-73.93620188042887,user_3985,M216-BASEBALL-1,Manhattan,Athletic Facility
64a7f17c-cb53-49cd-9331-54bfb8722bba,2025-04-08T08:53:00,40.7284079463567,-74.00242594430729,2025-04-08 10:09:00,40.72917381110176,-74.00294743678944,user_7438,M120A-BASEBALL-1,Manhattan,Athletic Facility
f4f1eaad-d873-445a-9b3f-b8897cc500ff,2025-04-08T10:24:00,40.8271429855299,-73.94026081004604,2025-04-08 11:31:00,40.827382454743045,-73.9409117121741,user_1741,M014-BASEBALL-1,Manhattan,Athletic Facility
a43dec34-a10f-4e17-91a4-0dca141b7c67,2025-04-08T08:28:00,40.777177409331046,-73.98406477702349,2025-04-08 09:25:00,40.77690555972525,-73.98368142988417,user_2364,M233-BASEBALL-1,Manhattan,Athletic Facility
594b5764-f0e3-4b5e-b903-be25b4e272bf,2025-04-08T08:27:00,40.71146296891997,-73.9940663934874,2025-04-08 10:16:00,40.71170336354561,-73.99387384954596,user_7819,M019-BASEBALL-1,Manhattan,Athletic Facility
ceae4ab0-8238-4ebe-839f-3320938b0682,2025-04-08T10:08:00,40.7142818717652,-73.98354197516719,2025-04-08 11:45:00,40.71392325995381,-73.983107577656,user_5876,M235-BASEBALL-1,Manhattan,Athletic Facility
a67aea6b-3c94-4dde-801f-c3db1debb0eb,2025-04-08T08:20:00,40.79236251038398,-73.93608477506997,2025-04-08 09:50:00,40.79148919389718,-73.93586067543464,user_6143,M047-BASEBALL-3,Manhattan,Athletic Facility
c14897c3-1a22-4384-a340-0d9f93bbe7bb,2025-04-08T10:44:00,40.79277761228001,-73.93468091812501,2025-04-08 12:25:00,40.79371193859403,-73.93550487573772,user_8454,M047-BASEBALL-2,Manhattan,Athletic Facility
6563abcd-2955-4d1b-a25d-19241d8186ff,2025-04-08T07:30:00,40.792946904363774,-73.93726286012229,2025-04-08 09:23:00,40.79358500383134,-73.93660989292584,user_8371,M047-BASEBALL-1,Manhattan,Athletic Facility
bcb99412-b1cf-4034-bc87-3328e2056de8,2025-04-08T08:11:00,40.781528303912346,-73.97828708848232,2025-04-08 08:42:00,40.78090804281724,-73.9786846889491,user_5342,M219-BASEBALL-1,Manhattan,Athletic Facility
be5ceab2-ab9b-4cc7-9386-53043e0dafd3,2025-04-08T09:20:00,40.77404653254355,-73.9441102944442,2025-04-08 10:04:00,40.77441298090866,-73.94427272270399,user_6592,M081-ZN01-BASKETBALL-2,Manhattan,Athletic Facility
c99745f6-e00d-4a28-bd0e-6371363ebf1d,2025-04-08T08:47:00,40.79209192963679,-73.91571708516497,2025-04-08 10:42:00,40.79262339782781,-73.91560166435804,user_4066,M104-ZN02-BASEBALL-4,Manhattan,Athletic Facility
3805d48d-83cb-4977-81de-da90bddb0e83,2025-04-08T09:36:00,40.7845880652194,-73.98585282745438,2025-04-08 10:50:00,40.78389632824727,-73.98646902173063,user_4458,M071-ZN02-BASEBALL-1,Manhattan,Athletic Facility
